nid,title,author,date,content,company,content_clean,sentiment
425551631,형이말했지. 트럼프전쟁한다고,간결한이득게스트,2026.07.15 11:31,"전쟁해결안되면 30볼생각하지마라
최소 휴전정도 되줘야 외인애들도
조금씩들어오지.
오늘29도안주네. 올려줄맘이없다.
24 아ㄱ. ㅏㄹㅣ쩌~~~~~~~~~~억
(　＾ω＾)(　＾Д＾)",삼성전자,전쟁해결안되면 30볼생각하지마라 최소 휴전정도 되줘야 외인애들도 조금씩들어오지. 오늘29도안주네. 올려줄맘이없다. 24 아 . 쩌 억,안티
425551561,추격 매수 많이 조심을 해야 합니다,gotde,2026.07.15 11:30,"수급이 아주 많이 꼬여버린 상태이기 때문에,언제 또 폭락 할지 모르니까요",삼성전자,"수급이 아주 많이 꼬여버린 상태이기 때문에,언제 또 폭락 할지 모르니까요",안티
425551555,이란 공격하고잇다,데가리깨진남,2026.07.15 11:30,금리인상 대기포,삼성전자,금리인상 대기포,중립
425551553,"280,000대",투명한배당주관람자,2026.07.15 11:30,"오늘 장 오르지 못할거 같네 이 구간에 매도 물량이 줄을 서고 있는 와중에 키움,외국인,단타 개인들이 진을 치고 있으니 엄두도 못내겠다",삼성전자,"오늘 장 오르지 못할거 같네 이 구간에 매도 물량이 줄을 서고 있는 와중에 키움,외국인,단타 개인들이 진을 치고 있으니 엄두도 못내겠다",안티
425551548,외인들,lcd0963,2026.07.15 11:30,막 쓸어담네. 얼마만이냐?,삼성전자,막 쓸어담네. 얼마만이냐?,찬티
425551518,삼성전기 폭락을 보며 느낀 점,Soulcollecter,2026.07.15 11:30,"6.12일부터 외인이 폭풍매수하며 225만원까지 올려놓음
이후 기관이 매도로 일관하며 127만원까지 떨굼
이건 ETF 레버리지 때문이 아닐텐데 왜 그런걸까요?
그렇다면 삼전닉스가 꼭 레버리지 때문이라고 보기는 어려워보이는데 삼기를 보다보니 참 알다가도 모를 일임
너무 급하게 오르다보니 계좌 빵빵해진 투자자들이 수익실현 욕구가 강해지던 차에 반도체 정점 트리거로 헤드앤숄더를 만든게 아닐까 하는 생각입니다.",삼성전자,6.12일부터 외인이 폭풍매수하며 225만원까지 올려놓음 이후 기관이 매도로 일관하며 127만원까지 떨굼 이건 ETF 레버리지 때문이 아닐텐데 왜 그런걸까요? 그렇다면 삼전닉스가 꼭 레버리지 때문이라고 보기는 어려워보이는데 삼기를 보다보니 참 알다가도 모를 일임 너무 급하게 오르다보니 계좌 빵빵해진 투자자들이 수익실현 욕구가 강해지던 차에 반도체 정점 트리거로 헤드앤숄더를 만든게 아닐까 하는 생각입니다.,중립
425551516,점심먹고 털석 안하길......천당과 지옥주,저에게로또주식당첨을,2026.07.15 11:30,"오늘 천당
내일 지옥",삼성전자,오늘 천당 내일 지옥,안티
425551496,국장 그릇이 작은거야...,이게뭐냐ㅋㅋ,2026.07.15 11:30,"세계 1,2위 반도체 업체가 못들어감...
그래서 수급이 꼬여버림...
ADR이 방법이긴하지만 외화유출이 되니
당국에서 싫어함...
삼성에서는 절대 못함
이상",삼성전자,"세계 1,2위 반도체 업체가 못들어감... 그래서 수급이 꼬여버림... ADR이 방법이긴하지만 외화유출이 되니 당국에서 싫어함... 삼성에서는 절대 못함 이상",안티
425551479,급한거 없다,빨강요정,2026.07.15 11:29,연말까지 실실 50까지만 델고 가조. 미수털고 빚쟁이들 털고 쥐똥같이 움직여서,삼성전자,연말까지 실실 50까지만 델고 가조. 미수털고 빚쟁이들 털고 쥐똥같이 움직여서,안티
425551456,전망대 기념촬영도 마쳤으니,20260713기억,2026.07.15 11:29,"비바람 몰아치기전에
미리미리 하산할것",삼성전자,비바람 몰아치기전에 미리미리 하산할것,안티
425551450,이야,카즈닉,2026.07.15 11:29,"진짜 내릴때 지지선 무시하고 확 무너지더니
28만을 넘기기 힘드네",삼성전자,진짜 내릴때 지지선 무시하고 확 무너지더니 28만을 넘기기 힘드네,안티
425551410,레버하는 님들아,stee,2026.07.15 11:29,"삼전이 다시 고점을 가도
본전은 할수업다는걸 알고는 하는거지?
곱버스를 보고 경각심을 좀 가져 ㅋㅋㅋ",삼성전자,삼전이 다시 고점을 가도 본전은 할수업다는걸 알고는 하는거지? 곱버스를 보고 경각심을 좀 가져,안티
425551376,1등기업,몰두한실전서포터,2026.07.15 11:29,정권 눈치보기 1등기업,삼성전자,정권 눈치보기 1등기업,안티
425551338,삼성이 2등 기업인 이유,평단250만원에6억,2026.07.15 11:28,"메모리 1등 : 닉스
파운드리 1등 : TSMC
스마트폰 1등 : 애플
가전 1등 : LG
조선 1등 : 현대
앞으로는 초격차 1등만 살아 남는다.",삼성전자,메모리 1등 닉스 파운드리 1등 TSMC 스마트폰 1등 애플 가전 1등 LG 조선 1등 현대 앞으로는 초격차 1등만 살아 남는다.,찬티
425551287,당장의주가상승만볼게아니야.,에궁에구구,2026.07.15 11:28,"앞으로의 비젼과 나오늘 호재성기사를보고
투자해야지.
당장 많이오르는거 쫓아가면 결국 남는거없어
진득하니 기다려봐
지금도 잘오르고있는거야",삼성전자,앞으로의 비젼과 나오늘 호재성기사를보고 투자해야지. 당장 많이오르는거 쫓아가면 결국 남는거없어 진득하니 기다려봐 지금도 잘오르고있는거야,찬티
425551243,개인 큰손들,koo,2026.07.15 11:28,"연일 대거 이탈
외인은 어쩔수 없이 매수
그러나 결국은 탈출
연기금도 팔아야 되는데
개인 큰손들 탈출
서학이로 가든지 주식. 그만 두던지
예틱금은 연일 줄고
주린이들만 조탄다
매수세력 없는 국장
이거 굉장히 위험하다
주작은 성행하고",삼성전자,연일 대거 이탈 외인은 어쩔수 없이 매수 그러나 결국은 탈출 연기금도 팔아야 되는데 개인 큰손들 탈출 서학이로 가든지 주식. 그만 두던지 예틱금은 연일 줄고 주린이들만 조탄다 매수세력 없는 국장 이거 굉장히 위험하다 주작은 성행하고,안티
425551164,자부심 상하네,매화육공,2026.07.15 11:27,"닉스 12% 올랐는데
자존심 상하게 5% 회복하고 뭐하니
너무 심하게 떨어진 것
빨리 회복하자",삼성전자,닉스 12 올랐는데 자존심 상하게 5 회복하고 뭐하니 너무 심하게 떨어진 것 빨리 회복하자,찬티
425551131,모건애들 부들부들,ysin,2026.07.15 11:27,"아직도 반도체 부정적으로 보냐?
언제 살려고? ㅋㅋ",삼성전자,아직도 반도체 부정적으로 보냐? 언제 살려고?,찬티
425551099,이제는 단타 맛집으로 변했네,내가사면안오름,2026.07.15 11:27,삼전이 우짜다..,삼성전자,삼전이 우짜다..,중립
425551077,외인이 사줄땐 기관들은,심심한추리실력자,2026.07.15 11:27,"조금씩 익절하는거야
냉정해야 할 기관 너희들이
또 욕심부리면
국장 망해 알았냐?",삼성전자,조금씩 익절하는거야 냉정해야 할 기관 너희들이 또 욕심부리면 국장 망해 알았냐?,찬티
425551062,돌아선 개인들,두근두근알지,2026.07.15 11:27,다시 돌아오지 않으면 40가기는 힘들듯,삼성전자,다시 돌아오지 않으면 40가기는 힘들듯,안티
425551033,삼전은..,에베레스트산맥,2026.07.15 11:26,또 하닉 발바닥이나 닦고있냐? 폭락시는 제일먼저 앞서가고 상승은 항상 하닉 발바닥이나 따라가니 주가가 이꼬라지지..글구 수백수천조 투자 함부롲얘기하지마라..니들이 돈이 어디있어서 그짝지역에 그런투자를해..그러니 주가가 이꼬라지지..,삼성전자,또 하닉 발바닥이나 닦고있냐? 폭락시는 제일먼저 앞서가고 상승은 항상 하닉 발바닥이나 따라가니 주가가 이꼬라지지..글구 수백수천조 투자 함부롲얘기하지마라..니들이 돈이 어디있어서 그짝지역에 그런투자를해..그러니 주가가 이꼬라지지..,안티
425551032,삼성 ADR 부인했지만 물밑에서는 작업,JesseLivermore,2026.07.15 11:26,"이야기는 하고 있는 듯
뉴스 검색하시면 나옵니다...",삼성전자,이야기는 하고 있는 듯 뉴스 검색하시면 나옵니다...,중립
425551019,패대기,진실된고점글쓴이,2026.07.15 11:26,니들이나 튀어라 안티들아,삼성전자,니들이나 튀어라 안티들아,찬티
425550992,회사가 망했네!,솔직한지표몬스터,2026.07.15 11:26,하이닉스 반도 못 따라가냐,삼성전자,하이닉스 반도 못 따라가냐,찬티
425550988,너무 아쉽다,단단한추세수호신,2026.07.15 11:26,"28매도벽때문에 오르질 못하네
그냥 싸게 팔던가 매도취소하자..",삼성전자,28매도벽때문에 오르질 못하네 그냥 싸게 팔던가 매도취소하자..,안티
425550913,레버리지도 멀쩡하게 돌아가는데..10%못올려??,이게뭐냐ㅋㅋ,2026.07.15 11:26,규제 들어오면 앞으로 이렇게 못올라 많이 올려놔야된다..,삼성전자,규제 들어오면 앞으로 이렇게 못올라 많이 올려놔야된다..,찬티
425550897,30만원 넘으면...,elanlab,2026.07.15 11:25,30만원 넘으면.. 다시 40 이야기 나오면서 5% 이상씩 매일 오를 듯....,삼성전자,30만원 넘으면.. 다시 40 이야기 나오면서 5 이상씩 매일 오를 듯....,찬티
425550884,속보. 주가를 결정하는 핵심요소 2가지.,폭망의단타,2026.07.15 11:25,"주가는 오로지
실적과 미래가치 이 딱 2가지에 의해서만 결정 됩니다. 미국 상장이고 나발이고 다 필요 없습니다.
이에 대하여 반박 하실분 안계신가요?",삼성전자,주가는 오로지 실적과 미래가치 이 딱 2가지에 의해서만 결정 됩니다. 미국 상장이고 나발이고 다 필요 없습니다. 이에 대하여 반박 하실분 안계신가요?,중립
425550850,튀어라 매도세가 짙다,ㄲㅈ라외인쉑,2026.07.15 11:25,적당히먹고 관망 ㄱ,삼성전자,적당히먹고 관망,중립
425550848,패대기 치기 시작했다,공자의주식,2026.07.15 11:25,말듣고 튄 개미 승,삼성전자,말듣고 튄 개미 승,찬티
425550847,철옹성 28만 고지,차분한상승차트마왕,2026.07.15 11:25,진군하라 전우들 뚫고 30만고지 점령하자,삼성전자,진군하라 전우들 뚫고 30만고지 점령하자,찬티
425550815,오늘같은날,트럼프가말이여,2026.07.15 11:25,"15%넘겨서 30만넘겨야되는데 조졌네
1년만 기다리면 40오긋지~",삼성전자,15 넘겨서 30만넘겨야되는데 조졌네 1년만 기다리면 40오긋지,찬티
425550808,28깰때는 순삭이더만,주식은선샤인,2026.07.15 11:25,한호가 못뚫네.아직 누르는겨?,삼성전자,한호가 못뚫네.아직 누르는겨?,안티
425550787,기관인버스 오후작동 하겠지,rlgndnlrl,2026.07.15 11:25,믿음이 안가는 기관,삼성전자,믿음이 안가는 기관,안티
425550770,물린 개미들이 30만에 던질려고 다들 벼르고 있어서,조지큰루니,2026.07.15 11:25,29도 쉽게 안주는 것임,삼성전자,29도 쉽게 안주는 것임,찬티
425550734,외국인 물들어온다~ 맞이하여라,누요구독수리,2026.07.15 11:24,"문호 개방
코쟁이들 환영합니다~",삼성전자,문호 개방 코쟁이들 환영합니다,찬티
425550666,삼성전자 매매동향. 잠정,7원칙,2026.07.15 11:24,"삼성전자 매매동향
외국인
기관",삼성전자,삼성전자 매매동향 외국인 기관,중립
425550654,삼전으로 돈번사람 있을까요 ? 환상에 이자만 나감,이득형적립투자철학자,2026.07.15 11:24,50만 환상에 매월 이자만 나감...,삼성전자,50만 환상에 매월 이자만 나감...,안티
425550616,자 퇴근하자,GomTMath,2026.07.15 11:24,"매도 수량 두껍다
오늘은 여기서 끝",삼성전자,매도 수량 두껍다 오늘은 여기서 끝,안티
425550611,부정선거 국정조사 ㅋ3 ㅋ,역사를갈쳐주마,2026.07.15 11:24,"휴대폰 투표만 가능해지면 ㅋㅋㅋㅋ
80년 기득권정치도 어케 될 지 몰라 ㅋㅋㅋㅋ
특히 ㅋ 반품투표로 ㅋㅋ
온누리상품권 지역상권활성화 캠페인으로 ...
새로 장만한 ㅋㅋㅋ
G26 ultra 512GB가 뽀대가 나게 되는 거구 ㅋ
보수 ㅋ 진보 ㅋ
웃기고들 있네 ㅋㅋㅋㅋㅋㅋㅋㅋ",삼성전자,휴대폰 투표만 가능해지면 80년 기득권정치도 어케 될 지 몰라 특히 반품투표로 온누리상품권 지역상권활성화 캠페인으로 ... 새로 장만한 G26 ultra 512GB가 뽀대가 나게 되는 거구 보수 진보 웃기고들 있네,중립
425550597,28만,클릭클릭7,2026.07.15 11:23,"28만 남한산성
어찌 넘을건가
차곡차곡 쌓아두었네",삼성전자,28만 남한산성 어찌 넘을건가 차곡차곡 쌓아두었네,안티
425550580,알지,희망적인매매정보검객,2026.07.15 11:23,오후되면 개폭락,삼성전자,오후되면 개폭락,안티
425550571,28만이 또 저지선이가?,노맥,2026.07.15 11:23,"이걸 가법게 돌파못하남 내릴 때는 아무런 저지받지않고 10%대로 수직낙하하더만 등산도아니고
하이닉은 케이블카로 오르것만 삼전 걸어서
등산 개답답하구만 28돌파하고 거침없이 좀 가보자!",삼성전자,이걸 가법게 돌파못하남 내릴 때는 아무런 저지받지않고 10 대로 수직낙하하더만 등산도아니고 하이닉은 케이블카로 오르것만 삼전 걸어서 등산 개답답하구만 28돌파하고 거침없이 좀 가보자!,찬티
425550543,국장은 부패 천지여,게시판복구시켜라,2026.07.15 11:23,"부패 금융기관
부패 증권사
ㅜㅜㅜㅜㅜㅜㅜㅜ24에 떤지니 바로 처올라
개생리들",삼성전자,부패 금융기관 부패 증권사 24에 떤지니 바로 처올라 개생리들,안티
425550518,개미세력님들,선한상승종목왕,2026.07.15 11:23,그만좀 팔아주시오,삼성전자,그만좀 팔아주시오,찬티
425550496,34 만 까지,밤안개이슬비,2026.07.15 11:23,그냥 가자,삼성전자,그냥 가자,찬티
425550488,삼성 ADR 부인했지만 물밑에서는 작업,JesseLivermore,2026.07.15 11:23,"N뉴스 경제
이가영 기자 입력 2026. 07.15 10시 39분",삼성전자,N뉴스 경제 이가영 기자 입력 2026. 07.15 10시 39분,중립
425550447,쫄리지가 않아,장래희망세력,2026.07.15 11:22,"삼전은
믿은 사랑 소망",삼성전자,삼전은 믿은 사랑 소망,찬티
425550401,278000원보다 싸게못살거같애?,퍼플리,2026.07.15 11:22,왜사는거야?그니까 니말은 2026년오늘이후로는 이밑으로안간다는거냐?,삼성전자,왜사는거야?그니까 니말은 2026년오늘이후로는 이밑으로안간다는거냐?,안티
425550313,그가 어제내렸읍니다 출발하시죠,강한상승흐름조율가,2026.07.15 11:22,말ㅈ 호루양봉 가즈아,삼성전자,말 호루양봉 가즈아,찬티
425550268,29안주는거보니,간결한이득게스트,2026.07.15 11:21,24한번더주고 갈려나?,삼성전자,24한번더주고 갈려나?,안티
425550257,28만원에 33만주,노련한종목정보변화자,2026.07.15 11:21,저게 뚫릴까?,삼성전자,저게 뚫릴까?,중립
