nid,title,author,date,content,company,content_clean,sentiment
425559432,예탁원 하닉 상호전환 허용,기민한성장코브라,2026.07.15 12:40,"지금 미장이랑 하닉 갭 크네
이거 완전 이득ㅋㅋ",SK하이닉스,지금 미장이랑 하닉 갭 크네 이거 완전 이득,찬티
425559424,자 한달 두달 넘어가면 그 전에 사놓은 사람은 월 통계 분기 통계에서 제외하게 된다. 그 즉슨 오른다는거다,안티샌드백효과만점,2026.07.15 12:40,나중을 봐라 ^_^,SK하이닉스,나중을 봐라,중립
425559395,천천히 가쟈 삼승아,김효일,2026.07.15 12:40,"하루에 3프로씩만 천천히 가자
인버스 말려죽이게",SK하이닉스,하루에 3프로씩만 천천히 가자 인버스 말려죽이게,찬티
425559383,2등 기업 삼성,단일종목에6억투자,2026.07.15 12:39,"파운드리에 속지마세요
TSMC와의 기술격차를 좁힌다는 보장이 없습니다.
유투브, 매체 믿지 마세요.
[ 삼성이 2등 기업인 이유 ]
메모리 1등 : 닉스, 2등은 삼전
파운드리 1등 : TSMC, 2등은 삼전
스마트폰 1등 : 애플, 2등은 삼전
가전 1등 : LG, 2등은 삼전
조선 1등 : 현대, 2등은 삼중
앞으로는 초격차 1등만 살아 남는다.",SK하이닉스,"파운드리에 속지마세요 TSMC와의 기술격차를 좁힌다는 보장이 없습니다. 유투브, 매체 믿지 마세요. 삼성이 2등 기업인 이유 메모리 1등 닉스, 2등은 삼전 파운드리 1등 TSMC, 2등은 삼전 스마트폰 1등 애플, 2등은 삼전 가전 1등 LG, 2등은 삼전 조선 1등 현대, 2등은 삼중 앞으로는 초격차 1등만 살아 남는다.",안티
425559380,.....,냠이양음oddy,2026.07.15 12:39,"개미들 다털리니까
올라가네",SK하이닉스,개미들 다털리니까 올라가네,찬티
425559359,상승을 바란다면 4848하지말고 덮어놔,심심한주주,2026.07.15 12:39,"현업에 열중하고
자꾸들여다보면
도둑이 훔쳐간다",SK하이닉스,현업에 열중하고 자꾸들여다보면 도둑이 훔쳐간다,안티
425559358,오늘 얼마까지 갈까,말센스적립투자청춘,2026.07.15 12:39,음 궁금해. ㅜ,SK하이닉스,음 궁금해.,중립
425559354,"대통령의 주가누르는 ETF 대책 서둘러라고 지시하셨다, 이에 금리하락 가능성, 환율, 트럼프도 도와주는군",gkorea,2026.07.15 12:39,"앞으로 잘 되겠다...!, 반도체 잘 나가니까 옆에서 노이스 플레이하는데, 그건 굉장히 배 아프다는 증거, 노이스가 크면 클수록 향후 주가는 우상향 할 것으로 믿는다, 이에 심약한 개미들은 몹시 흔들릴게 뻔하지만, 원래 주식시장은 바로 그런 속고 속이는 복마전이다.",SK하이닉스,"앞으로 잘 되겠다...!, 반도체 잘 나가니까 옆에서 노이스 플레이하는데, 그건 굉장히 배 아프다는 증거, 노이스가 크면 클수록 향후 주가는 우상향 할 것으로 믿는다, 이에 심약한 개미들은 몹시 흔들릴게 뻔하지만, 원래 주식시장은 바로 그런 속고 속이는 복마전이다.",찬티
425559338,28만인데,선한상승종목왕,2026.07.15 12:39,38만인듯한 매도물량,SK하이닉스,38만인듯한 매도물량,안티
425559312,일단10%먹고 관망…낼 폭락타이밍인데과연..,제로제로1,2026.07.15 12:39,"2일전 매수10%에 익절간다..2일 반등 1일 폭락 다시 2일 반등 1일폭락 하면서 우하향 개노름판 외인도 레버리지가보면 2일 1일
단위로 매수 매도질 쌍방으로먹고있는데..",SK하이닉스,2일전 매수10 에 익절간다..2일 반등 1일 폭락 다시 2일 반등 1일폭락 하면서 우하향 개노름판 외인도 레버리지가보면 2일 1일 단위로 매수 매도질 쌍방으로먹고있는데..,안티
425559309,"(속보)李 ""여기도 ETF 때문에 시끄럽죠?""삼전·닉스 레버리지 보완책 지시",코코냥냥,2026.07.15 12:39,"금감원장 ""시장관리자로서 책임 달게 받겠다""
거래소에도 대응책 주문
""자본시장 정상화·선진화 중요한 과제""
파이낸셜뉴스
수정 2026.07.15 12:30
[파이낸셜뉴스] 이재명 대통령이 15일 삼성전자·SK하이닉스 관련 레버리지 상장지수펀드(ETF) 논란과 관련해 금융감독원과 한국거래소에 신속한 보완대책 마련을 지시했다.
이 대통령은 이날 청와대 영빈관에서 재정경제부·국가데이터처·금융위원회·기획예산처 업무보고를 주재하고 이찬진 금융감독원장을 향해 ""최근 삼성·하이닉스 ETF 때문에 많이 당하고 계신 모양이던데""라며 이같이 말했다.
이에 이 원장은 ""시장관리자로서 저희 책임이 있어 그 책임을 달게 받겠다""고 답했다.
이 대통령은 이어 정은보 한국거래소 이사장을 향해 ""여기도 ETF 때문에 시끄럽죠?""라고 물었다. 정 이사장이 ""그렇다""고 답하자 이 대통령은 ""보완대책을 잘, 신속하게 마련하도록 하라""고 주문했다.
이 대통령은 이번 ETF 논란에 대한 대응을 주문하면서 자본시장 제도 전반을 면밀히 점검해야 한다는 점도 강조했다. 그는 ""자본시장 정상화와 선진화 문제는 중요한 과제""라며 ""잘 챙겨보라""고 당부했다.
앞서 이 대통령은 이날 업무보고에서 이른바 '주가 누르기 방지법'의 입법이 지연되고 있다고 지적하며 ""어떻게든 협조를 얻어서 속도를 내도록 하라""고 지시했다.
모건스탠리캐피털인터내셔널(MSCI) 선진국지수 편입 추진 상황과 주주총회 운영 과정에서 제기되는 불공정 사례에 대해서도 점검했다.
이 대통령은 주주총회에서 표결 결과를 즉시 발표하지 않고 현장 결정과 다르게 공표한 뒤 주주에게 결의 무효 소송을 제기하라고 하는 사례를 거론하며 ""그건 폭력""이라고 질타했다.
이어 ""21세기 대한민국에서 벌어질 수 없는 일이고, 특히 이재명 정부에서 그런 일이 계속된다는 것은 있을 수 없다""며 금융당국에 철저한 감독을 주문했다.
west@fnnews.com 성석우 기자
https://www.fnnews.com/news/202607151217460505",SK하이닉스,"금감원장 시장관리자로서 책임 달게 받겠다 거래소에도 대응책 주문 자본시장 정상화 선진화 중요한 과제 파이낸셜뉴스 수정 2026.07.15 12 30 파이낸셜뉴스 이재명 대통령이 15일 삼성전자 SK하이닉스 관련 레버리지 상장지수펀드 ETF 논란과 관련해 금융감독원과 한국거래소에 신속한 보완대책 마련을 지시했다. 이 대통령은 이날 청와대 영빈관에서 재정경제부 국가데이터처 금융위원회 기획예산처 업무보고를 주재하고 이찬진 금융감독원장을 향해 최근 삼성 하이닉스 ETF 때문에 많이 당하고 계신 모양이던데 라며 이같이 말했다. 이에 이 원장은 시장관리자로서 저희 책임이 있어 그 책임을 달게 받겠다 고 답했다. 이 대통령은 이어 정은보 한국거래소 이사장을 향해 여기도 ETF 때문에 시끄럽죠? 라고 물었다. 정 이사장이 그렇다 고 답하자 이 대통령은 보완대책을 잘, 신속하게 마련하도록 하라 고 주문했다. 이 대통령은 이번 ETF 논란에 대한 대응을 주문하면서 자본시장 제도 전반을 면밀히 점검해야 한다는 점도 강조했다. 그는 자본시장 정상화와 선진화 문제는 중요한 과제 라며 잘 챙겨보라 고 당부했다. 앞서 이 대통령은 이날 업무보고에서 이른바 주가 누르기 방지법 의 입법이 지연되고 있다고 지적하며 어떻게든 협조를 얻어서 속도를 내도록 하라 고 지시했다. 모건스탠리캐피털인터내셔널 MSCI 선진국지수 편입 추진 상황과 주주총회 운영 과정에서 제기되는 불공정 사례에 대해서도 점검했다. 이 대통령은 주주총회에서 표결 결과를 즉시 발표하지 않고 현장 결정과 다르게 공표한 뒤 주주에게 결의 무효 소송을 제기하라고 하는 사례를 거론하며 그건 폭력 이라고 질타했다. 이어 21세기 대한민국에서 벌어질 수 없는 일이고, 특히 이재명 정부에서 그런 일이 계속된다는 것은 있을 수 없다 며 금융당국에 철저한 감독을 주문했다. west fnnews.com 성석우 기자",중립
425559257,암튼 26만에 넘 잘 올라탔어!!!,함께하는익절전략대장,2026.07.15 12:38,따뜻하고 포근해😊,SK하이닉스,따뜻하고 포근해,중립
425559241,예전이였으면 ㅜ.ㅜ,때를기다리자,2026.07.15 12:38,"안티형들 좀 놀렸을텐데
내일이나 담주 또 뒷통수 칠까봐 못 나대겠오.힝
제발 내려도 좋으니 폭락은 이제 없기를!!",SK하이닉스,안티형들 좀 놀렸을텐데 내일이나 담주 또 뒷통수 칠까봐 못 나대겠오.힝 제발 내려도 좋으니 폭락은 이제 없기를!!,찬티
425559235,(긴급)17일 트럼프2020년 미국 대선 당시 외국의 개입에 대해 대국민 연설을 할 예정이라고 로이터통신이,약사여래부처님,2026.07.15 12:38,"2020년 미국 대선 당시 외국의 개입에 대해 대국민 연설을 할 예정이라고 로이터통신이 보도했다작성시점1분 전조회 15
한국시간 17일 오전 10시“최근 기밀해제 문서 정보”
도널드 트럼프 미국 대통령이 16일 오후 9시(미국 동부표준시·한국시간 17일 오전 10시) 지난 2020년 미국 대선 당시 외국의 개입에 대해 대국민 연설을 할 예정이라고 로이터통신이 보도했다
로이터는 “트럼프 대통령이 2020년 미국 대선 당시 외국의 선거 개입 계획에 대해 새롭게 기밀해제한 정보에 대해 연설할 계획(U.S. President Donald Trump is slated to speak on Thursday about newly declassified intelligence on foreign nations' plans to interfere in the U.S. election in 2020)”이라고 MS NOW 보도를 인용해 14일 긴급 타전했다.
""美부정선거 투표지, 대한항공 전세기가 운송했다는 폭로, 대한항공은 ""사실무근""애리조나 마리코파 카운티 부정선거 청문회에서 언급된 외국항공사가 대한항공? “신분증 없는 투표는 말이...
m.blog.naver.com
“美대선 조작 한국 IP, 한국서 공개된다” 파장 예고도널드 트럼프 미국 대통령 당선인은 지난 2024년 11월15일(현지시간) 미 플로리다주 웨스트팜비치에 자리...
m.blog.naver.com
로이터는 이하의 보도 문장에서 트럼프 대통령은 그동안 2020년 미국 대선이 조작됐다(rigged election)고 말해왔으나 확인된 바 없다고 전했지만, 로이터의 이 같은 주장 역시 아직 한 번도 공개 검증된 적은 없다.
앞서 트럼프 대통령도 13일(현지시간) 자신의 소셜미디어(SNS)인 트루스소셜(Truth Social)을 통해 연설 일정을 공개했으나 구체적인 연설 내용은 밝히지 않았었다
추천1비추천1",SK하이닉스,"2020년 미국 대선 당시 외국의 개입에 대해 대국민 연설을 할 예정이라고 로이터통신이 보도했다작성시점1분 전조회 15 한국시간 17일 오전 10시 최근 기밀해제 문서 정보 도널드 트럼프 미국 대통령이 16일 오후 9시 미국 동부표준시 한국시간 17일 오전 10시 지난 2020년 미국 대선 당시 외국의 개입에 대해 대국민 연설을 할 예정이라고 로이터통신이 보도했다 로이터는 트럼프 대통령이 2020년 미국 대선 당시 외국의 선거 개입 계획에 대해 새롭게 기밀해제한 정보에 대해 연설할 계획 U.S. President Donald Trump is slated to speak on Thursday about newly declassified intelligence on foreign nations plans to interfere in the U.S. election in 2020 이라고 MS NOW 보도를 인용해 14일 긴급 타전했다. 부정선거 투표지, 대한항공 전세기가 운송했다는 폭로, 대한항공은 사실무근 애리조나 마리코파 카운티 부정선거 청문회에서 언급된 외국항공사가 대한항공? 신분증 없는 투표는 말이... m.blog.naver.com 대선 조작 한국 IP, 한국서 공개된다 파장 예고도널드 트럼프 미국 대통령 당선인은 지난 2024년 11월15일 현지시간 미 플로리다주 웨스트팜비치에 자리... m.blog.naver.com 로이터는 이하의 보도 문장에서 트럼프 대통령은 그동안 2020년 미국 대선이 조작됐다 rigged election 고 말해왔으나 확인된 바 없다고 전했지만, 로이터의 이 같은 주장 역시 아직 한 번도 공개 검증된 적은 없다. 앞서 트럼프 대통령도 13일 현지시간 자신의 소셜미디어 SNS 인 트루스소셜 Truth Social 을 통해 연설 일정을 공개했으나 구체적인 연설 내용은 밝히지 않았었다 추천1비추천1",중립
425559213,개인 평균 수익률,홈런왕김단타,2026.07.15 12:38,일주일 만에 개인 -40% 물량 다 털렸네,SK하이닉스,일주일 만에 개인 40 물량 다 털렸네,안티
425559146,"""이것이 복음이다""",도라지꽃필때까지,2026.07.15 12:37,"책
출처 유튜브. 복음적 유전자",SK하이닉스,책 출처 유튜브. 복음적 유전자,중립
425559141,청와대에서???,완벽한투자신호도사,2026.07.15 12:37,"단일종목 레버리지 ETF 보완 지시가 나왔다는데..., 만시지탄입니다.",SK하이닉스,"단일종목 레버리지 ETF 보완 지시가 나왔다는데..., 만시지탄입니다.",찬티
425559114,내일은 모르겠고 모레는 보합이다,적극적인힌트까마귀,2026.07.15 12:37,내 예언은 100%다,SK하이닉스,내 예언은 100 다,중립
425559077,"285,000대",투명한배당주관람자,2026.07.15 12:37,이구간을 뚫고 지나가야 되는데 장벽이 너무 높다 프로그램도 매수 전환 했는데 이놈의 키움증권 지나칠 정도로 매도를 하고 있네,SK하이닉스,이구간을 뚫고 지나가야 되는데 장벽이 너무 높다 프로그램도 매수 전환 했는데 이놈의 키움증권 지나칠 정도로 매도를 하고 있네,찬티
425559070,주식도 미국속국이구나,적절한차트흐름드래곤,2026.07.15 12:37,미국성님들 더사줘,SK하이닉스,미국성님들 더사줘,찬티
425559031,내일이나 모레 왠지 떨어질 거 같음,정많은시황힌트짱,2026.07.15 12:36,내일이나 모레 한번 봐야겠다,SK하이닉스,내일이나 모레 한번 봐야겠다,중립
425559022,낼은 30만원 가자 존버,삼성30만원가즈아,2026.07.15 12:36,^^^^!,SK하이닉스,!,중립
425559008,10% 가야제!?,전문할배,2026.07.15 12:36,"못가냐? 털지말고 가 봐라!!
무릉도원이다!
하닉만 가란 법 잇냐??",SK하이닉스,못가냐? 털지말고 가 봐라!! 무릉도원이다! 하닉만 가란 법 잇냐??,찬티
425558999,안빠지네 ㅋㅋ 슈팅 준비!! ㅅ ㅅ,akedx,2026.07.15 12:36,안빠지네 ㅋㅋ 슈팅 준비!! ㅅ ㅅ,SK하이닉스,안빠지네 슈팅 준비!!,찬티
425558995,내릴땐 막 쏟아지드만,말센스주식소식세력,2026.07.15 12:36,"오를땐 1000천올라갈때마다 올렸다~내렸다~
요즘 주식장 너무 피곤하다....",SK하이닉스,오를땐 1000천올라갈때마다 올렸다 내렸다 요즘 주식장 너무 피곤하다....,안티
425558987,■■■■ 이재명각하 만세다 ■■■,슈퍼머니,2026.07.15 12:36,선물하다 증거금이 너무 올라 삼전닉스 ETF 양방향 하는데 완전 최적이다. 쳐물린인간들이야 죽을 맛이겠지만 유지증거금 없고 변동폭크고 유동성 풍부하고 나같은 양방향 단타쟁이와 외인들에게 이재명은 나라팔아먹은 이완용급 신이 내린 선물이다,SK하이닉스,선물하다 증거금이 너무 올라 삼전닉스 ETF 양방향 하는데 완전 최적이다. 쳐물린인간들이야 죽을 맛이겠지만 유지증거금 없고 변동폭크고 유동성 풍부하고 나같은 양방향 단타쟁이와 외인들에게 이재명은 나라팔아먹은 이완용급 신이 내린 선물이다,찬티
